is_squeezed,energy_level,momentum,prev_momentum,squeeze_on,fired,Signal,Close,timestamp,ma20,ma20_slope,ma20_converging,close_above_ma20,volume_expansion_ratio,volume_expansion,rs_ratio,rs_index,rs_ema20,rs_ema60,rs_slope_1d,rs_slope_5d,rs_slope_20d,rs_slope,rs_above_ema20,rs_above_ema60,rs_ema20_above_ema60,rs_new_high_60,rs_new_high_120,rs_rising_10,rs_percentile_60,rs_high_price_not_high,price_dist_to_high_60,rs_signal,ticker,name,marketCap,trailingPE,priceToBook,dividendYield,averageVolume,sector,value_score,ranking_score,ranking_score_version,feature_schema_version,feature_schema_date,rs_component_score,experimental_score,shadow_score_ma20,shadow_score_rs,composite_score,composite_score_v2,score_version,rank_position_v1,ranking_percentile_v1,rank_position,ranking_percentile,rank_position_v2,ranking_percentile_v2,benchmark_symbol,benchmark_source,benchmark_period,benchmark_last_date,scan_id,has_houyi,has_whale
True,1,-0.09166717529296875,-0.07500044504801431,True,False,賣出 (動能轉弱),16.25,2026-08-03 00:00:00,16.41249990463257,-0.01249999999999929,False,False,0.3250151808692132,False,0.00037454124324824136,36.57045421565422,0.000377030251954742,0.00038943898385793743,-0.06944243208808487,2.697357953297974,5.581289800710443,-0.06944243208808487,False,False,False,False,False,False,0.41279765732248563,False,-0.076704565466435,中性,3164.TW,景岳,1397668480.0,31.250002,1.0868838,4.85,62080,Healthcare,0.5898848223585943,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,254,0.30303030303030304,254,0.30303030303030304,270,0.25895316804407714,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
False,0,2.800000508626302,1.9416669209798176,False,True,強烈買入 (爆發),47.45000076293945,2026-08-03 00:00:00,39.890000343322754,0.2875000000000014,False,True,3.687545844360064,True,0.0010936604478696212,90.74581752502503,0.0009457562140161419,0.0009239152545225621,1.673734518825487,4.0789301735330685,-0.6920015052029549,1.673734518825487,True,True,True,False,False,True,0.7300126242116364,False,-0.12775736338230126,偏強 (RS上升),3229.TW,晟鈦,3049279488.0,790.8334,4.80555,nan,681338,Technology,0.21806991339438964,3,v1,phase6a,2026-07-12,2,5,5,5,3,5,v1,24,0.9366391184573003,24,0.9366391184573003,13,0.9669421487603306,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-1.6333351135253906,-1.1333351135253906,True,False,賣出 (動能轉弱),86.19999694824219,2026-08-03 00:00:00,89.31000099182128,-0.29000015258789347,False,False,3.693324831358862,True,0.0019867971707685683,59.939594316222106,0.0020505717022747515,0.0021343572972934875,-0.32630915001070626,1.7699571032051997,2.2269342420043303,-0.32630915001070626,False,False,False,False,False,False,0.12136608303982077,False,-0.12040819440569195,中性,3473.TWO,智通聯網,nan,nan,nan,nan,9379,,0.5,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,255,0.3002754820936639,255,0.3002754820936639,271,0.256198347107438,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,2,-0.4503854115804036,-0.39580663045247394,True,False,賣出 (動能轉弱),38.04999923706055,2026-08-03 00:00:00,38.261354637146,-0.07099494934081463,False,False,1.1754785154819705,False,0.0008770027089134334,31.034231319575248,0.0008815807214737681,0.0009354213912450839,-0.054632862724712794,2.1841775521731277,2.6250872244051537,-0.054632862724712794,False,False,False,False,False,False,0.24680041631169305,False,-0.15047151459734653,中性,3501.TW,維熹,4499713024.0,21.256983,0.6509058,5.01,461301,Industrials,0.7128101884323041,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,256,0.2975206611570248,256,0.2975206611570248,272,0.2534435261707989,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-132.5,-133.33333333333334,True,False,觀察 (跌勢收斂),2005.0,2026-08-03 00:00:00,1934.75,-6.0,True,True,1.4708146257267278,False,0.04621262724385993,75.26074530959265,0.04486335502720275,0.04917557765657845,0.31758596156328256,-1.4580793844169104,-8.639095193594459,0.31758596156328256,True,False,False,False,False,True,0.15110199515834408,False,-0.29525483304042177,中性,3533.TW,嘉澤,225006485504.0,28.593838,5.3663287,1.88,1212561,Technology,0.2563545144382264,1,v1,phase6a,2026-07-12,0,1,2,1,1,1,v1,116,0.6831955922865014,116,0.6831955922865014,134,0.6336088154269972,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.6583334604899088,-0.29166666666666663,True,False,賣出 (動能轉弱),24.799999237060547,2026-08-03 00:00:00,25.83750009536743,-0.07250003814697337,False,False,0.9321531617785941,False,0.0005716075413417904,17.954310534446403,0.0005911406601766415,0.000624042041691397,-0.34661647677853846,1.4957740765957572,5.095041778809173,-0.34661647677853846,False,False,False,False,False,False,0.3786551563535214,False,-0.12443084788312042,中性,3557.TW,嘉威,2091022592.0,nan,0.8190495,1.19,133439,Consumer Defensive,0.511017020436582,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,257,0.29476584022038566,257,0.29476584022038566,273,0.25068870523415976,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-1.2393747965494792,-0.578020731608073,True,False,賣出 (動能轉弱),117.5,2026-08-03 00:00:00,118.325,0.023406219482424717,False,False,1.7362778598694741,True,0.0027082212973334376,87.09478283251359,0.002711879610777249,0.0026790463065206266,-0.014197936734383632,2.2621413236171284,6.661916233247123,-0.014197936734383632,False,True,True,False,False,False,0.4556496309952238,False,-0.0492424076398118,中性,3633.TWO,云光,3997773056.0,11.508326,2.431504,6.72,52367,Technology,0.7026766587398293,0,v1,phase6a,2026-07-12,0,0,1,0,0,0,v1,258,0.29201101928374656,258,0.29201101928374656,274,0.24793388429752067,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.11046536763509118,-0.009065628051757812,True,False,賣出 (動能轉弱),48.95000076293945,2026-08-03 00:00:00,49.46089916229248,0.03208007812499858,False,False,0.19556049138435005,False,0.0011282334857079203,55.82836710339842,0.0011398732936839069,0.0011974695840470334,-0.1073739826589093,2.3077560733892666,3.34787550312321,-0.1073739826589093,False,False,False,False,False,False,0.30624371442846554,False,-0.20190040757227368,中性,3678.TWO,聯享,1293356928.0,18.06273,2.1309476,2.82,57839,Basic Materials,0.46875415201880494,0,v1,phase6a,2026-07-12,0,0,1,0,0,0,v1,259,0.2892561983471074,259,0.2892561983471074,275,0.24517906336088155,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,0.5833333333333334,0.9166666666666666,True,False,觀望 (動能減弱),109.0,2026-08-03 00:00:00,109.825,-0.04999999999999716,False,False,1.6847419734533584,True,0.002512307416249742,45.8195980683596,0.0025360961430278763,0.0025919245808793522,-0.09864004909856394,3.0084910549081023,4.298202468078749,-0.09864004909856394,False,False,False,False,False,False,0.35463766662118346,False,-0.09563317270792282,中性,3679.TW,新至陞,6869423104.0,11.190966,1.4605192,8.18,82623,Technology,0.8074042381965464,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,260,0.2865013774104683,260,0.2865013774104683,276,0.24242424242424243,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,0.00833352406819661,0.08333333333333331,True,False,觀望 (動能減弱),20.5,2026-08-03 00:00:00,20.61500005722046,-0.017500019073484196,False,False,0.9273594988641509,False,0.00047249818379008907,32.52710794510706,0.00047398453291947336,0.00048085208491096366,-0.032998160073582916,2.63982422101412,5.722883139151169,-0.032998160073582916,False,False,False,False,False,False,0.5103605937858342,False,-0.0224422807858623,中性,3703.TW,欣陸,16875927552.0,9.855769,0.6180284,5.1,1328484,Industrials,0.8679845084787678,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,261,0.2837465564738292,261,0.2837465564738292,277,0.2396694214876033,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-2.1666666666666665,-1.5833320617675781,True,False,賣出 (動能轉弱),89.5,2026-08-03 00:00:00,89.15499992370606,-0.024999999999991473,True,True,0.7032890042486881,False,0.0020628579243518524,117.56356480842723,0.002041168443938515,0.002048861079266037,0.11197800856119766,1.4111261716043266,5.61979062239264,0.11197800856119766,True,True,False,False,False,False,0.7343444392733371,False,-0.10499999999999998,偏強 (RS上升),3706.TW,神達,118785474560.0,17.145594,1.7879261,1.14,22207928,Technology,0.42301175109608175,1,v1,phase6a,2026-07-12,0,1,2,1,1,1,v1,117,0.6804407713498623,117,0.6804407713498623,135,0.6308539944903582,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
True,0,-0.9333337148030598,-0.650000254313151,True,False,賣出 (動能轉弱),53.79999923706055,2026-08-03 00:00:00,54.42499961853027,-0.0350000381469755,True,False,0.49939887734388794,False,0.0012400196062155749,54.22796998119121,0.001247758507481668,0.0012613939194717372,-0.0652441709020235,2.4875509576362864,5.551733670330994,-0.0652441709020235,False,False,False,False,False,False,0.468865416605668,False,-0.030630644377287464,中性,3705.TW,永信,14330436608.0,18.114477,1.8824352,5.6,227073,Healthcare,0.611637549563205,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,262,0.2809917355371901,262,0.2809917355371901,278,0.2369146005509642,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.25333333015441895,-0.3100000222524007,True,False,觀察 (跌勢收斂),7.809999942779541,2026-08-03 00:00:00,7.700500059127807,-0.00699999332428014,False,True,0.3019667691638854,False,0.0001800102823592211,29.748020524401394,0.0001767813318879233,0.00018546985851079523,0.19263587892923706,1.761623286402858,2.6103669814049324,0.19263587892923706,True,False,False,False,False,False,0.27643496308838433,False,-0.2030612458392309,中性,4115.TWO,善德生技,468600000.0,nan,nan,nan,115537,Healthcare,0.5,1,v1,phase6a,2026-07-12,0,1,2,1,1,1,v1,118,0.6776859504132231,118,0.6776859504132231,136,0.628099173553719,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.5500000317891438,-0.4083333015441894,True,False,賣出 (動能轉弱),10.449999809265137,2026-08-03 00:00:00,10.69500012397766,0.007499980926512606,False,False,0.44401692530581455,False,0.00024085882587729533,24.49457784564919,0.0002414770039958644,0.00021406351953576317,-0.02693997755899291,2.2642073638147853,12.92977492365981,-0.02693997755899291,False,True,True,False,False,False,0.6667031086479603,False,-0.26923079231594604,中性,4117.TWO,普生,740114624.0,1.4045699,0.85000813,nan,271426,Healthcare,0.7785660941000746,1,v1,phase6a,2026-07-12,0,1,2,1,1,1,v1,119,0.6749311294765841,119,0.6749311294765841,137,0.6253443526170799,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
True,1,-1.1333325703938804,-0.9166666666666666,True,False,賣出 (動能轉弱),95.0999984741211,2026-08-03 00:00:00,95.26999969482422,-0.07000007629393679,False,False,0.6295025343114097,False,0.0021919305637786565,40.06263286066885,0.0021997442621305946,0.0022649351709052856,-0.03737648770980595,2.3611093054032306,1.6754794678399465,-0.03737648770980595,False,False,False,False,False,False,0.4081958573127912,False,-0.09469534244374611,中性,4137.TW,麗豐-KY,7845022720.0,12.730924,1.4067839,10.41,243313,Consumer Defensive,0.7996607934985195,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,263,0.27823691460055094,263,0.27823691460055094,279,0.23415977961432508,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.4916667938232422,-0.20833349227905273,True,False,賣出 (動能轉弱),11.350000381469727,2026-08-03 00:00:00,11.632500076293946,-0.039999961853027344,True,False,2.4620741681487015,True,0.00026160266176884214,26.26739857232042,0.0002656393254524701,0.0002888160595450046,-0.1597027735930845,1.4306154568082041,3.761337159370748,-0.1597027735930845,False,False,False,False,False,False,0.2578596067221242,False,-0.19217080232110073,中性,4172.TWO,因華,1357182080.0,nan,2.9124968,nan,374749,Healthcare,0.42469504605426933,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,264,0.27548209366391185,264,0.27548209366391185,280,0.23140495867768596,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,0.04166730244954428,0.15000057220458984,True,False,觀望 (動能減弱),25.5,2026-08-03 00:00:00,25.89000015258789,-0.027499961853028054,False,False,0.1427441492578979,False,0.0005877416432510864,25.780865188640906,0.0005924721609585526,0.0006040412639057626,-0.08397543549111264,2.178688552400243,8.501851594168762,-0.08397543549111264,False,False,False,False,False,False,0.6054592158871732,False,-0.06422018348623848,中性,4190.TW,佐登-KY,1515821952.0,nan,0.9402655,1.93,55668,Consumer Defensive,0.5324524092917601,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,265,0.2727272727272727,265,0.2727272727272727,281,0.22865013774104684,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
False,0,-0.1783336003621419,-0.10833350817362467,False,True,強烈賣出 (跌破),7.980000019073486,2026-08-03 00:00:00,8.219500064849854,-0.027000021934508567,True,False,0.8392673038506555,False,0.00018392856173937065,25.777141292025785,0.0001877526243488975,0.0001936576306458579,-0.2139366850944846,1.5378531905543946,5.328569218292256,-0.2139366850944846,False,False,False,False,False,False,0.4819564372490036,False,-0.1510637933067076,中性,4426.TW,利勤,1377964800.0,nan,0.75268817,nan,290889,Consumer Cyclical,0.6283295992033856,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,267,0.26721763085399447,267,0.26721763085399447,283,0.2231404958677686,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.13500006993611652,-0.1250001589457194,True,False,賣出 (動能轉弱),8.350000381469727,2026-08-03 00:00:00,8.54850001335144,-0.03299999237060547,True,False,1.3156465852241876,False,0.00019245658609224375,31.421769028462435,0.0001961418010748465,0.00020907098177099854,-0.19738356604086515,2.030848031053978,3.346635414799648,-0.19738356604086515,False,False,False,False,False,False,0.26343930420162487,False,-0.19323670785372427,中性,4414.TW,如興,2407269888.0,12.462687,0.5433722,nan,458510,Consumer Cyclical,0.7636197476514287,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,266,0.2699724517906336,266,0.2699724517906336,282,0.22589531680440772,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.6000003814697266,-0.46666717529296875,True,False,賣出 (動能轉弱),60.599998474121094,2026-08-03 00:00:00,61.16499996185303,-0.10000000000000142,False,False,1.5086744673217365,True,0.001396750693497775,28.66919476612784,0.001402609307654267,0.0014275881769105238,-0.04394846056823276,2.5712425364385894,5.8068063765498,-0.04394846056823276,False,False,False,False,False,False,0.5321393741077344,False,-0.03809526231553817,中性,4438.TW,廣越,6827890176.0,14.673122,0.7919705,3.79,79791,Consumer Cyclical,0.7242146325280387,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,268,0.2644628099173554,268,0.2644628099173554,284,0.22038567493112948,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,0.291666030883789,0.18333276112874347,True,False,買入 (動能增強),17.549999237060547,2026-08-03 00:00:00,17.335000133514406,0.032499980926516514,False,True,0.6458514831579781,False,0.00040450452512334425,40.309955771705425,0.0003992656604542373,0.00040409819559220636,0.1383094551056896,3.380534711499328,7.879468025319891,0.1383094551056896,True,True,False,False,False,True,0.5766699871057043,False,-0.033057872952082845,偏強 (RS上升),4431.TWO,敏成健康,641199744.0,nan,1.0962583,nan,44579,Industrials,0.5785411999004232,5,v1,phase6a,2026-07-12,1,6,7,6,5,6,v1,1,1.0,1,1.0,1,1.0,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,True
True,1,2.5755360921223955,2.424463907877604,True,False,買入 (動能增強),165.0,2026-08-03 00:00:00,164.5168128967285,-0.09064331054688068,False,True,0.7835461654851071,False,0.003803034162212912,48.71651631863433,0.0037771605066389325,0.0037278259340222182,0.0721575884830683,3.3856439908277913,8.90494366086132,0.0721575884830683,True,True,True,False,False,False,0.5802810258634125,False,-0.0119760479041916,偏強 (RS上升),4536.TW,拓凱,14985299968.0,12.387387,1.6391325,4.83,316309,Consumer Cyclical,0.6900482903458002,2,v1,phase6a,2026-07-12,1,3,3,3,2,3,v1,66,0.8209366391184573,66,0.8209366391184573,48,0.8705234159779615,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.22500006357828772,-0.20833317438761392,True,False,賣出 (動能轉弱),13.649999618530273,2026-08-03 00:00:00,14.170000171661377,-0.040000009536743875,True,False,3.2527024536218843,True,0.00031461463553614455,35.7997892781223,0.0003236989622101689,0.00033430580460727297,-0.2945416836306114,1.8920456710121547,6.750754808234527,-0.2945416836306114,False,False,False,False,False,False,0.4088401651973138,False,-0.10025452132245483,中性,4544.TWO,春日,822958464.0,50.555553,0.7826386,3.66,5455,Industrials,0.5395643056995434,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,269,0.26170798898071623,269,0.26170798898071623,285,0.21763085399449036,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.33333349227905273,-0.28999996185302734,True,False,賣出 (動能轉弱),9.229999542236328,2026-08-03 00:00:00,9.325999879837036,-0.09350004196167028,False,False,0.02542874683502919,False,0.00021273941561414725,42.18810005137216,0.00021049246729639296,0.00020859471233577496,0.1124918840961886,1.9712675819734349,11.813487124499456,0.1124918840961886,True,True,True,False,False,False,0.553018944165759,False,-0.168468538285383,偏強 (RS上升),4559.TWO,久裕興,553800000.0,54.294113,0.84967315,nan,75470,Consumer Cyclical,0.5041861562045516,0,v1,phase6a,2026-07-12,1,1,0,1,0,1,v1,270,0.25895316804407714,270,0.25895316804407714,165,0.5482093663911846,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.5131645202636719,-0.5136578877766926,True,False,觀察 (跌勢收斂),31.450000762939453,2026-08-03 00:00:00,31.74174518585205,-0.031612205505371804,True,False,1.201657746409945,False,0.0007248813775944296,46.79997157369856,0.0007268701131675373,0.0007376471369239025,-0.02879198216398926,2.484235409563218,6.252727880914666,-0.02879198216398926,False,False,False,False,False,False,0.5015062126383389,False,-0.06625728641576978,中性,4560.TW,強信-KY,2141658240.0,10.996504,1.0172069,6.35,251911,Industrials,0.8390469846286507,1,v1,phase6a,2026-07-12,0,1,1,1,1,1,v1,120,0.6721763085399449,120,0.6721763085399449,138,0.6225895316804407,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,0.5595232645670573,0.7142855326334635,True,False,觀望 (動能減弱),120.5,2026-08-03 00:00:00,119.50119132995606,0.19166679382324503,False,True,2.279343766445436,True,0.002777367373010036,67.49435951418508,0.002744989272586815,0.002668718671391169,0.12431589776744634,3.4037220098170007,8.944526915162765,0.12431589776744634,True,True,True,False,False,False,0.5884894959960222,False,-0.007647076637769312,偏強 (RS上升),4565.TWO,宏偉,7439669760.0,17.591242,3.7676265,4.76,27634,Industrials,0.49929457264479576,0,v1,phase6a,2026-07-12,1,1,2,1,0,1,v1,271,0.256198347107438,271,0.256198347107438,166,0.5454545454545454,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,-0.18333307902018225,-0.650000254313151,True,False,觀察 (跌勢收斂),70.80000305175781,2026-08-03 00:00:00,68.68000030517578,0.14000015258788778,False,True,2.1611570247933884,True,0.0016318474563067479,44.61112132706877,0.0015836905350042505,0.0016112826787306191,0.32111243757955155,3.07330895154434,5.028549909361724,0.32111243757955155,True,True,False,False,False,True,0.5701593999613319,False,-0.016666624281141518,偏強 (RS上升),4570.TWO,傑生,3115200256.0,27.441862,1.4487712,4.28,1213,Consumer Cyclical,0.5324293652675144,1,v1,phase6a,2026-07-12,1,2,3,2,1,2,v1,121,0.6694214876033058,121,0.6694214876033058,103,0.71900826446281,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-4.836329142252604,-3.444549560546875,True,False,賣出 (動能轉弱),140.0,2026-08-03 00:00:00,143.69328079223632,-0.3517501831054801,False,False,0.6544426256777183,False,0.0032268168649079256,48.02134124983975,0.003281850513259686,0.0033345577907937904,-0.1762057098068759,1.6724577458922196,5.84263966870433,-0.1762057098068759,False,False,False,False,False,False,0.5159084187349839,False,-0.06040268456375841,中性,4572.TW,駐龍,5600000000.0,53.0303,3.0088117,3.48,48168,Industrials,0.3221078738756666,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,272,0.2534435261707989,272,0.2534435261707989,286,0.21487603305785125,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,0.06666692097981772,0.1833337148030599,True,False,觀望 (動能減弱),50.79999923706055,2026-08-03 00:00:00,50.73500003814697,0.0,False,True,0.3715894483370449,False,0.0011708735305389765,47.56785231108799,0.0011664439002571643,0.0011818646931609673,0.03999020756639826,2.738909033427883,6.281989512773234,0.03999020756639826,True,False,False,False,False,False,0.5579885961663124,False,-0.007812529685906622,中性,4581.TW,光隆精密-KY,1722069120.0,16.230032,1.3368772,5.89,17080,Consumer Cyclical,0.700179644866636,2,v1,phase6a,2026-07-12,0,2,3,2,2,2,v1,67,0.8181818181818182,67,0.8181818181818182,75,0.7961432506887053,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,True
True,0,0.19166755676269526,0.666667620340983,True,False,觀望 (動能減弱),27.100000381469727,2026-08-03 00:00:00,27.3875,-0.03000001907348704,False,False,0.3406933136379628,False,0.0006246195590709837,45.40837726768581,0.0006282223382434827,0.0006504610476234246,-0.060330728727542304,2.1313791240661573,8.71306541082526,-0.060330728727542304,False,False,False,False,False,False,0.2973474478267935,False,-0.2645861193046878,中性,4582.TW,聚恆-創,2045507968.0,17.71242,1.4594216,0.74,333300,Technology,0.4289591117888775,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,273,0.25068870523415976,273,0.25068870523415976,287,0.21212121212121213,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,1.7499999999999998,2.5833333333333335,True,False,觀望 (動能減弱),128.5,2026-08-03 00:00:00,128.35,0.15000000000000568,False,True,0.7550540594262334,False,0.0029617569081476316,43.26572264836178,0.002951643261176848,0.002965920036190028,0.036080868812993216,2.960764083136902,8.19282747769481,0.036080868812993216,True,False,False,False,False,False,0.5721034445200817,False,-0.01908396946564883,中性,4736.TW,泰博,12084200448.0,8.55526,1.2757509,7.78,181535,Healthcare,0.853766754963281,2,v1,phase6a,2026-07-12,0,2,4,2,2,2,v1,68,0.8154269972451791,68,0.8154269972451791,76,0.7933884297520661,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,True
True,0,1.2416667938232422,1.0916671752929688,True,False,買入 (動能增強),49.849998474121094,2026-08-03 00:00:00,48.287499809265135,-0.007500076293943891,True,True,1.1555517452514388,False,0.0011489772556566307,36.46161061873169,0.0011096964531074583,0.001094987456321738,0.37400188303242654,2.7107456111557404,9.133235204596613,0.37400188303242654,True,True,True,False,False,True,0.8451041504887997,False,-0.028265122504951834,偏強 (RS上升),4763.TW,材料*-KY,49308962816.0,9.642166,2.2849154,11.82,8682968,Basic Materials,0.7610204431331317,4,v1,phase6a,2026-07-12,2,6,5,6,4,6,v1,12,0.9696969696969697,12,0.9696969696969697,3,0.9944903581267218,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,True
True,0,-3.083333333333333,1.1666666666666663,True,False,賣出 (動能轉弱),214.0,2026-08-03 00:00:00,218.725,-0.30000000000001137,False,False,0.5074655863821433,False,0.004932420064930686,29.739802141563562,0.005025119423760228,0.005219487837870304,-0.1938046700794227,1.364538053594555,4.633380012721444,-0.1938046700794227,False,False,False,False,False,False,0.25712166268469994,False,-0.19548872180451127,中性,4770.TW,上品,17114863616.0,21.23016,2.1182666,2.8,554045,Basic Materials,0.4365451956139532,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,274,0.24793388429752067,274,0.24793388429752067,288,0.209366391184573,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-2.0666681925455728,-1.366668701171875,True,False,賣出 (動能轉弱),39.0,2026-08-03 00:00:00,39.035000228881835,0.04500007629394531,False,False,0.34672948092536565,False,0.0008988989837957792,110.03677662193441,0.0008861591252578051,0.0007951907929486034,0.1515608416869929,1.659481481167413,8.145185133649925,0.1515608416869929,True,True,True,False,False,False,0.796924030861082,False,-0.1333333333333333,偏強 (RS上升),4807.TW,日成-KY,1910844032.0,22.674417,1.9651314,nan,477483,Consumer Cyclical,0.4644242233664819,0,v1,phase6a,2026-07-12,1,1,1,1,0,1,v1,275,0.24517906336088155,275,0.24517906336088155,167,0.5426997245179064,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-1.266667048136393,-1.166666030883789,True,False,賣出 (動能轉弱),35.099998474121094,2026-08-03 00:00:00,35.52250003814697,-0.09000015258789062,True,False,0.6642632987884787,False,0.0008090090502466885,32.548603343014044,0.0008177825022554306,0.0008540877862711513,-0.1128025490893414,1.2149788407320727,-0.3203359800444616,-0.1128025490893414,False,False,False,False,False,False,0.276841511937162,False,-0.14923728421772864,中性,4935.TW,茂林-KY,4523126272.0,25.808823,0.5588727,2.87,158226,Technology,0.593514070647937,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,276,0.24242424242424243,276,0.24242424242424243,289,0.2066115702479339,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,1,0.09833304087320963,0.1399997075398763,True,False,觀望 (動能減弱),8.729999542236328,2026-08-03 00:00:00,8.670000028610229,-0.007500028610230913,True,True,0.6176606334277196,False,0.0002012150696680475,20.515536849237872,0.00020107290796689538,0.00021568391976849936,0.007442824356362898,1.7838150147277965,0.9164183306934026,0.007442824356362898,True,False,False,False,False,False,0.4360440484405916,False,-0.07127660675359715,中性,4943.TW,康控-KY,1106041600.0,nan,6.3169317,nan,40462,Technology,0.36669156086631816,0,v1,phase6a,2026-07-12,0,0,1,0,0,0,v1,278,0.2369146005509642,278,0.2369146005509642,291,0.20110192837465565,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-0.7802867889404296,-0.6765003204345703,True,False,賣出 (動能轉弱),34.5,2026-08-03 00:00:00,34.95480918884277,-0.06422576904297017,True,False,0.43813370653042216,False,0.0007951798702808817,43.79717707629348,0.0008030863359829834,0.0008288270429681861,-0.10352535097666316,1.9307295154156856,2.727443834741128,-0.10352535097666316,False,False,False,False,False,False,0.3917705382491777,False,-0.059501506997140075,中性,4942.TW,嘉彰,4911695872.0,11.734694,0.5386501,5.78,111768,Technology,0.8793585961350118,0,v1,phase6a,2026-07-12,0,0,0,0,0,0,v1,277,0.2396694214876033,277,0.2396694214876033,290,0.20385674931129477,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,False,False
True,0,-3.833333333333333,-3.216666539510091,True,False,賣出 (動能轉弱),43.0,2026-08-03 00:00:00,42.97999992370605,-0.0625,True,True,0.4150417417373224,False,0.000991093751364577,86.0142747293809,0.0009786197210393105,0.0009760775282601872,0.13435453480947768,-0.30441596763340906,0.9073137856539626,0.13435453480947768,True,True,True,False,False,True,0.18746278117878937,False,-0.19626168224299068,偏強 (RS上升),4980.TWO,佐臻,1937842688.0,390.9091,2.5103626,nan,282086,Technology,0.2856150832645467,1,v1,phase6a,2026-07-12,1,2,2,2,1,2,v1,122,0.6666666666666666,122,0.6666666666666666,104,0.7162534435261708,^TWII,yfinance,2y,2026-08-03,scan_20260803_135450,True,False
